he,ihc,ihc_pred,psnr,ssim
./data/test/HE/00123_test_2+.png,./data/test/IHC/00123_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00123_test_2+.png,27.92757478623132,0.645093629082067
./data/test/HE/00124_test_3+.png,./data/test/IHC/00124_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00124_test_3+.png,18.651940137605646,0.7337343509982781
./data/test/HE/00125_test_2+.png,./data/test/IHC/00125_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00125_test_2+.png,20.644665281689672,0.4560083217921766
./data/test/HE/00126_test_1+.png,./data/test/IHC/00126_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00126_test_1+.png,21.957747739938878,0.4565774022338334
./data/test/HE/00127_test_2+.png,./data/test/IHC/00127_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00127_test_2+.png,23.717877931019707,0.7505173503610637
./data/test/HE/00128_test_2+.png,./data/test/IHC/00128_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00128_test_2+.png,22.78460871579464,0.5087565279839873
./data/test/HE/00129_test_3+.png,./data/test/IHC/00129_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00129_test_3+.png,12.25853782375598,0.11693376490322778
./data/test/HE/00130_test_2+.png,./data/test/IHC/00130_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00130_test_2+.png,19.16983666654959,0.4967237591860578
./data/test/HE/00131_test_0.png,./data/test/IHC/00131_test_0.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00131_test_0.png,29.73421765718073,0.7776404163740804
./data/test/HE/00132_test_1+.png,./data/test/IHC/00132_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00132_test_1+.png,26.321044402791237,0.588361599454407
./data/test/HE/00133_test_1+.png,./data/test/IHC/00133_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00133_test_1+.png,18.899076175729473,0.6919517695124635
./data/test/HE/00134_test_2+.png,./data/test/IHC/00134_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00134_test_2+.png,22.186479503017715,0.3335080732341001
./data/test/HE/00135_test_3+.png,./data/test/IHC/00135_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00135_test_3+.png,12.740216519285092,0.189634554188537
