he,ihc,ihc_pred,psnr,ssim
./data/test/HE/00100_test_2+.png,./data/test/IHC/00100_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00100_test_2+.png,21.517099204220806,0.26268019262372916
./data/test/HE/00101_test_3+.png,./data/test/IHC/00101_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00101_test_3+.png,31.866172314738627,0.8639142664340461
./data/test/HE/00102_test_3+.png,./data/test/IHC/00102_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00102_test_3+.png,32.6512189821714,0.8954201817731279
./data/test/HE/00103_test_2+.png,./data/test/IHC/00103_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00103_test_2+.png,23.92034214723561,0.5151910200606648
./data/test/HE/00104_test_2+.png,./data/test/IHC/00104_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00104_test_2+.png,22.70910500988289,0.4436347470170923
./data/test/HE/00105_test_2+.png,./data/test/IHC/00105_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00105_test_2+.png,22.244372773107113,0.36625522846842307
./data/test/HE/00106_test_1+.png,./data/test/IHC/00106_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00106_test_1+.png,25.231645392453686,0.7375647626441465
./data/test/HE/00107_test_1+.png,./data/test/IHC/00107_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00107_test_1+.png,29.58224470384222,0.739308312431675
./data/test/HE/00108_test_1+.png,./data/test/IHC/00108_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00108_test_1+.png,27.13770922526549,0.7439517602305202
./data/test/HE/00109_test_2+.png,./data/test/IHC/00109_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00109_test_2+.png,22.382421800248164,0.32659652190455873
./data/test/HE/00110_test_2+.png,./data/test/IHC/00110_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00110_test_2+.png,22.23434265266611,0.6269337332205556
./data/test/HE/00111_test_2+.png,./data/test/IHC/00111_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00111_test_2+.png,24.069539124529516,0.8117221778598745
./data/test/HE/00112_test_3+.png,./data/test/IHC/00112_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00112_test_3+.png,20.614108989053705,0.4494981254062647
./data/test/HE/00113_test_3+.png,./data/test/IHC/00113_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00113_test_3+.png,11.934904550178835,0.08361365402053557
./data/test/HE/00114_test_2+.png,./data/test/IHC/00114_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00114_test_2+.png,32.566979354202594,0.8933871075453496
./data/test/HE/00115_test_1+.png,./data/test/IHC/00115_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00115_test_1+.png,25.784251990792004,0.5847999172805465
./data/test/HE/00116_test_1+.png,./data/test/IHC/00116_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00116_test_1+.png,25.07334711352309,0.6662964464331467
